iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
1,47.55012130737305,47.40964889526367,41.69563293457031,41.69563293457031,0.0,0.0033689734995427335,1.0,0.0,0.01,78,0,0
2,57.10808563232422,56.94210433959961,49.26752471923828,31.70258140563965,17.564943313598633,0.0033689734995427335,0.75,0.35652172565460205,0.009999699999499994,74,41,7
3,43.119937896728516,42.97549819946289,42.873779296875,14.08262825012207,28.791152954101562,0.0033689734995427335,1.0,0.6715328693389893,0.009999399997999951,90,184,7
4,45.92180252075195,45.77918243408203,42.33342742919922,10.040620803833008,32.292808532714844,0.0033689734995427335,1.0,0.7628205418586731,0.009999099995499834,37,119,1
5,38.32151794433594,38.19541931152344,37.429466247558594,6.782520771026611,30.646944046020508,0.0033689734995427335,0.75,0.818791925907135,0.009998799991999608,27,122,2
6,28.130237579345703,28.007640838623047,36.389827728271484,8.618643760681152,27.77118492126465,0.0033689734995427335,0.5,0.7631579041481018,0.009998499987499236,45,145,1
7,46.73060607910156,46.57744216918945,45.463260650634766,3.910818099975586,41.55244445800781,0.0033689734995427335,0.75,0.9139785170555115,0.00999819998199868,8,85,0
8,30.00852394104004,29.85763931274414,44.786460876464844,3.0872461795806885,43.355674743652344,0.0033689734995427335,0.75,0.9335260391235352,0.009997899975497904,23,323,1
9,29.48444175720215,29.380319595336914,30.905969619750977,3.01521635055542,27.8907527923584,0.0033689734995427335,1.0,0.9024389982223511,0.009997599967996871,32,296,5
10,26.194988250732422,26.082120895385742,33.50225067138672,1.8250253200531006,31.67722511291504,0.0033689734995427335,1.0,0.9455252885818481,0.009997299959495545,14,243,2
11,33.10795211791992,33.010066986083984,29.05485725402832,1.3726704120635986,27.682188034057617,0.0033689734995427335,0.75,0.9527559280395508,0.009996999949993889,6,121,0
12,32.05097961425781,31.929731369018555,35.98958206176758,0.7302234172821045,35.25935745239258,0.0033689734995427335,0.5,0.9797101616859436,0.009996699939491866,7,338,0
13,33.71611022949219,33.60512924194336,32.942237854003906,0.6745851039886475,32.26765060424805,0.0033689734995427335,0.75,0.979522168636322,0.009996399927989438,6,287,0
14,32.571346282958984,32.457984924316406,33.64830017089844,0.5022134184837341,33.146087646484375,0.0033689734995427335,0.75,0.9850746393203735,0.009996099915486572,4,264,0
15,29.462526321411133,29.348888397216797,33.73097229003906,0.0,33.73097229003906,0.0033689734995427335,0.0,1.0,0.009995799901983227,0,104,0
16,33.81406784057617,33.71074295043945,30.669160842895508,0.14198686182498932,30.52717399597168,0.0033689734995427335,0.25,0.9953703880310059,0.009995499887479371,1,215,0
17,29.864253997802734,29.74480438232422,35.45573425292969,0.0,35.45573425292969,0.0033689734995427335,0.0,1.0,0.00999519987197496,0,163,0
18,27.970138549804688,27.863876342773438,31.54161834716797,0.0,31.54161834716797,0.0033689734995427335,0.0,1.0,0.009994899855469967,0,127,0
19,28.42379379272461,28.303264617919922,35.77598190307617,0.7453329563140869,35.0306510925293,0.0033689734995427335,0.5,0.9791666865348816,0.009994599837964349,4,188,0
20,30.544382095336914,30.419200897216797,37.15687942504883,0.5350590348243713,36.62181854248047,0.0033689734995427335,0.75,0.9855999946594238,0.00999429981945807,9,616,0
21,25.709131240844727,25.609725952148438,29.505889892578125,0.8430254459381104,28.662864685058594,0.0033689734995427335,0.5,0.9714285731315613,0.009993999799951093,20,680,0
22,25.218830108642578,25.115814208984375,30.57761001586914,0.8024511337280273,29.77515983581543,0.0033689734995427335,0.5,0.9737569093704224,0.009993699779443383,19,705,1
23,43.953460693359375,43.83494186401367,35.1790657043457,1.0786033868789673,34.100460052490234,0.0033689734995427335,0.75,0.9693396091461182,0.009993399757934904,26,822,0
