iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
1,44.77281951904297,44.65770721435547,34.1678466796875,34.1678466796875,0.0,0.0033689734995427335,0.5,0.0,0.01,14,0,0
2,54.10429763793945,53.90760803222656,58.3824462890625,58.3824462890625,0.0,0.0033689734995427335,0.5,0.0,0.009999699999499994,11,0,0
3,59.87291717529297,59.74195098876953,38.8747444152832,37.146976470947266,1.727766513824463,0.0033689734995427335,1.0,0.04444444552063942,0.009999399997999951,43,2,1
4,46.92378234863281,46.783538818359375,41.62760925292969,19.908857345581055,21.718751907348633,0.0033689734995427335,0.5,0.52173912525177,0.009999099995499834,11,12,0
5,39.25315856933594,39.089908599853516,48.45714569091797,38.07347106933594,10.383674621582031,0.0033689734995427335,0.25,0.2142857164144516,0.009998799991999608,11,3,0
6,27.124895095825195,26.988510131835938,40.482765197753906,5.002829074859619,45.62580108642578,0.0033689734995427335,0.5,0.9011857509613037,0.009998499987499236,25,228,0
7,42.29103469848633,42.08325958251953,61.672584533691406,3.7152159214019775,57.957366943359375,0.0033689734995427335,0.5,0.9397590160369873,0.00999819998199868,5,78,0
8,32.384674072265625,32.22184371948242,48.332763671875,3.1311516761779785,57.92630386352539,0.0033689734995427335,0.5,0.9487179517745972,0.009997899975497904,22,407,1
9,28.83951759338379,28.716047286987305,36.64928436279297,3.871403217315674,32.77788162231445,0.0033689734995427335,0.75,0.8943662047386169,0.009997599967996871,15,127,0
10,28.577699661254883,28.434009552001953,42.65101623535156,4.9208903312683105,39.367122650146484,0.0033689734995427335,0.25,0.8888888955116272,0.009997299959495545,1,8,0
11,32.78850555419922,32.70927429199219,23.517528533935547,0.0,23.517528533935547,0.0033689734995427335,0.0,1.0,0.009996999949993889,0,22,0
12,30.903356552124023,30.796297073364258,31.778034210205078,0.0,31.778034210205078,0.0033689734995427335,0.0,1.0,0.009996699939491866,0,25,0
13,33.636802673339844,33.54442596435547,27.419281005859375,0.0,27.419281005859375,0.0033689734995427335,0.0,1.0,0.009996399927989438,0,18,0
14,31.672727584838867,31.577442169189453,28.28312110900879,0.0,28.28312110900879,0.0033689734995427335,0.0,1.0,0.009996099915486572,0,40,0
15,28.45774269104004,28.356891632080078,29.9352970123291,0.0,29.9352970123291,0.0033689734995427335,0.0,1.0,0.009995799901983227,0,16,0
16,35.04798126220703,34.95276641845703,28.261760711669922,0.0,28.261760711669922,0.0033689734995427335,0.0,1.0,0.009995499887479371,0,50,0
17,35.75166702270508,35.622535705566406,38.329811096191406,0.0,38.329811096191406,0.0033689734995427335,0.0,1.0,0.00999519987197496,0,25,0
18,28.718597412109375,28.607746124267578,32.9033088684082,0.0,32.9033088684082,0.0033689734995427335,0.0,1.0,0.009994899855469967,0,16,0
19,28.755474090576172,28.610889434814453,42.91633605957031,0.0,45.207435607910156,0.0033689734995427335,0.0,1.0,0.009994599837964349,0,12,0
20,30.71877670288086,30.564321517944336,45.84648132324219,0.0,123.22244262695312,0.0033689734995427335,0.0,1.0,0.00999429981945807,0,17,0
21,26.22902488708496,26.126686096191406,30.376995086669922,0.0,30.376995086669922,0.0033689734995427335,0.0,1.0,0.009993999799951093,0,21,0
22,28.457706451416016,28.358051300048828,29.580198287963867,0.0,29.580198287963867,0.0033689734995427335,0.0,1.0,0.009993699779443383,0,38,0
23,53.74968719482422,53.576416015625,51.431182861328125,0.0,51.431182861328125,0.0033689734995427335,0.0,1.0,0.009993399757934904,0,788,0
24,29.31764030456543,29.170228958129883,43.75534439086914,0.0,49.637969970703125,0.0033689734995427335,0.0,1.0,0.009993099735425616,0,288,0
25,28.73762321472168,28.593128204345703,42.88969421386719,45.463871002197266,0.0,0.0033689734995427335,1.0,0.0,0.009992799711915485,552,0,0
26,31.760025024414062,31.63751220703125,36.36525344848633,36.36525344848633,0.0,0.0033689734995427335,1.0,0.0,0.009992499687404472,694,0,35
27,29.510507583618164,29.382064819335938,38.125083923339844,38.125083923339844,0.0,0.0033689734995427335,1.0,0.0,0.009992199661892543,488,0,53
28,25.804536819458008,25.674789428710938,38.512184143066406,38.560245513916016,0.0,0.0033689734995427335,1.0,0.0,0.009991899635379659,492,0,41
29,29.236865997314453,29.097087860107422,41.489593505859375,41.489593505859375,0.0,0.0033689734995427335,1.0,0.0,0.009991599607865784,932,0,115
30,27.495195388793945,27.356948852539062,41.035423278808594,43.211631774902344,0.0,0.0033689734995427335,1.0,0.0,0.00999129957935088,778,0,60
31,26.019886016845703,25.889057159423828,38.833587646484375,39.531822204589844,0.0,0.0033689734995427335,1.0,0.0,0.009990999549834914,614,0,11
32,28.830429077148438,28.725242614746094,31.22216796875,31.22216796875,0.0,0.0033689734995427335,1.0,0.0,0.009990699519317844,291,0,1
33,26.005550384521484,25.88788604736328,34.925819396972656,34.925819396972656,0.0,0.0033689734995427335,1.0,0.0,0.00999039948779964,552,0,1
34,34.38874816894531,34.27359390258789,34.18122482299805,34.18122482299805,0.0,0.0033689734995427335,1.0,0.0,0.009990099455280258,82,0,1
35,27.995742797851562,27.87014389038086,37.28129577636719,37.28129577636719,0.0,0.0033689734995427335,1.0,0.0,0.009989799421759666,77,0,0
36,26.182376861572266,26.05535125732422,37.7047119140625,37.7047119140625,0.0,0.0033689734995427335,1.0,0.0,0.009989499387237826,314,0,5
37,30.346710205078125,30.19412612915039,45.29119110107422,50.140846252441406,0.0,0.0033689734995427335,1.0,0.0,0.009989199351714701,518,0,2
38,29.23206901550293,29.110023498535156,36.226318359375,36.226318359375,0.0,0.0033689734995427335,0.75,0.0,0.009988899315190255,139,0,0
39,27.44219970703125,27.304218292236328,40.956329345703125,45.257225036621094,0.0,0.0033689734995427335,1.0,0.0,0.009988599277664448,361,0,1
40,26.5398006439209,26.406356811523438,39.609535217285156,52.95110321044922,0.0,0.0033689734995427335,1.0,0.0,0.009988299239137247,311,0,0
41,27.82192039489746,27.719524383544922,30.393630981445312,30.393630981445312,0.0,0.0033689734995427335,1.0,0.0,0.009987999199608615,284,0,10
42,24.118959426879883,23.99856948852539,35.7346305847168,35.7346305847168,0.0,0.0033689734995427335,1.0,0.0,0.009987699159078513,488,0,4
43,23.88741683959961,23.791643142700195,28.428260803222656,28.428260803222656,0.0,0.0033689734995427335,1.0,0.0,0.009987399117546907,127,0,3
44,29.67302131652832,29.566757202148438,31.541933059692383,31.541933059692383,0.0,0.0033689734995427335,1.0,0.0,0.009987099075013758,132,0,1
45,31.597211837768555,31.438339233398438,47.157508850097656,51.47937774658203,0.0,0.0033689734995427335,1.0,0.0,0.00998679903147903,556,0,0
46,29.668088912963867,29.518917083740234,44.27837371826172,45.94374084472656,0.0,0.0033689734995427335,1.0,0.0,0.009986498986942687,491,0,1
47,27.335277557373047,27.197834014892578,40.7967529296875,52.022884368896484,0.0,0.0033689734995427335,1.0,0.0,0.00998619894140469,447,0,1
48,30.458168029785156,30.314245223999023,42.72032165527344,42.72032165527344,0.0,0.0033689734995427335,1.0,0.0,0.009985898894865003,152,0,0
