epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
18,23.275796794891356,23.78826093673706,0.6454268083406915,0.5345023608123751,0.5166854183452234,0.2364825806388847,0.630296536411391,0.5590687767429984,0.5362478416409109,0.24737232586737495,0.5362478416409109,0.5311589000611472
19,23.136928939819335,23.205945587158205,0.6517417913250008,0.549671770098318,0.5417982534275244,0.2454073478164085,0.63830466156743,0.5531875079037534,0.536970275367161,0.2481909750083225,0.536970275367161,0.5417982534275244
20,22.263283920288085,23.704918384552002,0.630300639250844,0.5455382250455081,0.5309439444926958,0.24155331722054005,0.6280364001458347,0.5686256785094215,0.5402945696886567,0.24961726498179554,0.5402945696886567,0.5417982534275244
21,22.375099658966064,23.41513261795044,0.6205484760254965,0.5540779188072524,0.5263869681927291,0.23450755786551417,0.6384874316147233,0.5618258216330819,0.5417273400150202,0.24954972888579968,0.5417273400150202,0.5417982534275244
22,22.85384178161621,24.0993221282959,0.6472406924055067,0.5359595500394885,0.5310489574646744,0.24091818999165288,0.6463183541879114,0.5550054722959457,0.541098411947178,0.2493156099219455,0.5417273400150202,0.5417982534275244
23,23.015121078491212,22.436364936828614,0.6381516863472366,0.5352456843821294,0.5263770512294947,0.23744535587037072,0.6707530809708586,0.5383340465248966,0.5404281727139058,0.2497515021460855,0.5417273400150202,0.5417982534275244
24,22.44235715866089,25.00480098724365,0.6342834526839084,0.5371084760323144,0.5223235734591634,0.2369120308694792,0.6665134268584361,0.5452873946289799,0.5414739086739844,0.2502728092704379,0.5417273400150202,0.5417982534275244
25,22.14069757461548,24.23580093383789,0.6404382910613529,0.5362883057345725,0.5255575099722745,0.23552885295387932,0.6660606811094817,0.5445389479440265,0.5408797860113764,0.2506970759466546,0.5417273400150202,0.5417982534275244
26,21.978778839111328,22.854504585266113,0.6165174511288856,0.548572794478684,0.5216027110447221,0.23398026619496762,0.6683270825355068,0.5425149803932989,0.5408657166355727,0.250166694225368,0.5417273400150202,0.5417982534275244
27,22.398285579681396,23.043206024169923,0.6265249106477255,0.543486080361185,0.5257165945662112,0.23366896357761657,0.6466857806489076,0.5552422141456761,0.5419845460754418,0.25083342183610197,0.5419845460754418,0.5417982534275244
28,21.8611270904541,22.924339485168456,0.6422311800942002,0.5217700039447987,0.5147795744617544,0.223642388513393,0.6520937313271387,0.5534127227442857,0.5417538786950373,0.25057439154202893,0.5419845460754418,0.5417982534275244
29,21.75296058654785,21.324371147155762,0.6458030201559452,0.5550643881207362,0.5467210942941372,0.2542853961244888,0.6399994195411473,0.5647952735756998,0.5423798213260865,0.25143701960786363,0.5423798213260865,0.5467210942941372
30,21.69511604309082,22.649779033660888,0.610190901730411,0.5509600987520901,0.5197083406234513,0.22936751927052562,0.6755747804530242,0.5439811350720107,0.5443963435971144,0.25160377559019187,0.5443963435971144,0.5467210942941372
31,21.482600116729735,22.431672954559325,0.635915784022269,0.57011360642773,0.5452358604666454,0.2470270850824506,0.6754595209841863,0.5414236894464636,0.5441541006320496,0.25212938818234176,0.5443963435971144,0.5467210942941372
32,21.30426368713379,22.61656246185303,0.6369564304608882,0.5599899263376926,0.5344645731889339,0.24300183973860717,0.6603709005336775,0.5511853135926224,0.5446165346438059,0.25255312880631936,0.5446165346438059,0.5467210942941372
33,21.613280868530275,22.27956600189209,0.6430909357789771,0.5414531473588589,0.5347775435765045,0.24001688887246955,0.6671981023740052,0.5508066075243463,0.5471783487488328,0.2533158253474295,0.5471783487488328,0.5467210942941372
34,21.387088108062745,22.76702070236206,0.6517249221185555,0.5548430156166033,0.5404513657891717,0.2424304668677819,0.6692370273141268,0.5504458323592674,0.5482667924361602,0.2540385816743663,0.5482667924361602,0.5467210942941372
35,21.123382091522217,23.954000186920165,0.6672565605283631,0.5440490163483999,0.5467690278618027,0.25067711356424216,0.6773314939232782,0.546954429351028,0.5484202867996237,0.2536995534396858,0.5484202867996237,0.5467690278618027
36,20.938640308380126,21.848099136352538,0.6266895121463212,0.5776350136342274,0.5520308687671637,0.25019695768446076,0.661213494183436,0.5555876199651574,0.5477885604024865,0.25374055253221794,0.5484202867996237,0.5520308687671637
37,20.988135433197023,21.384032440185546,0.6266102184084192,0.5697413042534529,0.5403479031010774,0.2469968172486452,0.6682311358855256,0.5533640531498935,0.5494514210094034,0.2547899881957164,0.5494514210094034,0.5520308687671637
38,20.759874534606933,21.50743055343628,0.6465839620917813,0.5506262199418068,0.5429650999212606,0.2463718674652345,0.6614433303245556,0.5549836990563491,0.5480823669116788,0.2543711338082912,0.5494514210094034,0.5520308687671637
39,20.74459638595581,22.26543779373169,0.654321571144681,0.5641977565608906,0.5530411900222652,0.2556141649085052,0.6675526840230664,0.5546715934856624,0.55080008740017,0.2548710665892333,0.55080008740017,0.5530411900222652
40,20.628485870361327,21.499179935455324,0.6430827512417471,0.5660771983354729,0.5397953054180435,0.24464175646517536,0.6541432223490917,0.5658686336193379,0.5508793576437075,0.25494294470562184,0.5508793576437075,0.5530411900222652
41,20.669307708740234,22.52300853729248,0.6126586347371502,0.5618283831906815,0.5300884343887196,0.2400324955761977,0.6598755090583424,0.5629427281559132,0.5515104196331154,0.2553098725514447,0.5515104196331154,0.5530411900222652
42,20.683659172058107,21.333228969573973,0.61158679100838,0.5675241413321879,0.5265532147454599,0.23591722652295627,0.6455818449421775,0.5686115899426238,0.5496493939805029,0.25445915821044324,0.5515104196331154,0.5530411900222652
43,20.16233596801758,22.54163541793823,0.6527596475483397,0.5562950817285175,0.5557519493003462,0.25310516298822117,0.6474686014025846,0.5684107098992877,0.5483574448987858,0.2546932984561995,0.5515104196331154,0.5557519493003462
44,20.178466033935546,22.57696142196655,0.6236224605512599,0.5650102421858337,0.5327392195278713,0.24498368307845447,0.6519188390355162,0.5621840352405613,0.5475391366943229,0.25431016788773086,0.5515104196331154,0.5557519493003462
45,20.028209114074706,21.57315797805786,0.6477658641875268,0.5562963625073173,0.5492390017958122,0.2516491457782693,0.6422779967742499,0.5700943947457331,0.5493708593671149,0.25398099088266146,0.5515104196331154,0.5557519493003462
46,20.032377910614013,21.152661037445068,0.6493138421264695,0.5403413639512269,0.5360940456651713,0.24955826151059718,0.6425239423757132,0.5671620853883093,0.5492036271807923,0.2535996241848349,0.5515104196331154,0.5557519493003462
47,20.145291996002197,23.067910385131835,0.6303920260100303,0.5585045599769837,0.5380162471029828,0.24901593948746942,0.6461292743180177,0.5664174810397551,0.5489897997672003,0.2545509260763368,0.5515104196331154,0.5557519493003462
48,20.085001850128172,21.44952974319458,0.6566312763570623,0.5530340166760096,0.5511584506944193,0.25056388957096154,0.6327130887882286,0.571212582047364,0.5469359178497175,0.25385100868877053,0.5515104196331154,0.5557519493003462
49,19.61706304550171,22.007412433624268,0.6312552870941128,0.5522906931062553,0.5346922088497217,0.24079796778989912,0.6481790607213604,0.5586721397715252,0.5461686971833336,0.253497865114816,0.5515104196331154,0.5557519493003462
50,19.920279693603515,22.97928104400635,0.6038115938902313,0.5879249927400065,0.5427578016068477,0.2454687261571394,0.6489482682678684,0.5588538081328644,0.5476684969925165,0.2540166555597859,0.5515104196331154,0.5557519493003462
51,20.00289115905762,20.418377733230592,0.6339111795310813,0.5541329922956437,0.5369346171326386,0.23875254156667816,0.6636239240386874,0.5483975300113436,0.5483798723449761,0.25430317584319506,0.5515104196331154,0.5557519493003462
52,19.833767890930176,21.15460319519043,0.6595636055749426,0.5464644977554014,0.5363576362716518,0.24318088496433546,0.6575297065098421,0.552835698190273,0.5480365531273668,0.2540138669623294,0.5515104196331154,0.5557519493003462
53,19.644900035858154,21.112910556793214,0.6162560997950541,0.5644255329590223,0.5305452404648869,0.24266570871255827,0.6660760099143366,0.5460473683231316,0.5464343963600042,0.2532977943609331,0.5515104196331154,0.5557519493003462
54,19.136938285827636,20.908914661407472,0.6381792948871843,0.5776158019522304,0.5521802350657641,0.25516498348414407,0.662847104894528,0.5486073755062784,0.5446712515835948,0.2530212003007869,0.5515104196331154,0.5557519493003462
55,18.83498411178589,20.285589361190794,0.6582138188968352,0.5576039028430863,0.547911464708744,0.24907793189827201,0.6642766996397462,0.5489809584593552,0.5464917130814191,0.25383593470603394,0.5515104196331154,0.5557519493003462
56,19.53521595001221,22.06100549697876,0.6420680103098262,0.5772755192479482,0.5404354588693228,0.24486590107938472,0.6557459741662228,0.5537056166329755,0.5462808586516398,0.25345483985859923,0.5515104196331154,0.5557519493003462
57,19.188650703430177,22.61906270980835,0.6440790560022356,0.5748856534169425,0.5570390437129359,0.2581737606706215,0.6433935513759015,0.5611567832337157,0.5446522329501461,0.2538484867644102,0.5515104196331154,0.5570390437129359
58,19.24206132888794,22.361518383026123,0.6178889530171117,0.5566596992299958,0.5249536212246434,0.22846914629852044,0.6392805142566094,0.5651329947223824,0.5459764680600796,0.2537874440269739,0.5515104196331154,0.5570390437129359
59,18.99535713195801,22.124124145507814,0.6358670438238486,0.5704193081044178,0.5434733095649293,0.24647252039171424,0.6297274193548388,0.5757837489932405,0.5460044166998939,0.25410700629024385,0.5515104196331154,0.5570390437129359
60,19.034919834136964,22.37539186477661,0.6451627074603754,0.5528228904022751,0.5321546716465807,0.2401418082512991,0.652780300526896,0.557472184854939,0.5473253876996009,0.25437949308980745,0.5515104196331154,0.5570390437129359
61,18.945424461364745,21.92224750518799,0.6496726482088034,0.5568311213609367,0.5447559200893866,0.25072803008425787,0.655203457932906,0.5563680861201057,0.5486991388202659,0.25549764346204007,0.5515104196331154,0.5570390437129359
62,19.25289945602417,20.745299434661867,0.6266269835541247,0.5697528312626511,0.5391168166180446,0.2512358184827796,0.6487405720816775,0.5600283497016865,0.5468906230311776,0.25493580663519066,0.5515104196331154,0.5570390437129359
63,19.148365116119386,21.581493759155272,0.6180318535977624,0.5761714205131151,0.5416786542411673,0.24701652864971219,0.6432340701404812,0.568122939125797,0.5480641778053978,0.25512415778245423,0.5515104196331154,0.5570390437129359
64,18.619635677337648,21.217147159576417,0.6312547959539588,0.5563245396409128,0.5312945637377169,0.2462693195155245,0.64177132147473,0.5693984599915711,0.5473503662651596,0.25441204812940527,0.5515104196331154,0.5570390437129359
65,18.982803344726562,21.583530712127686,0.6407482690438391,0.5471399400487666,0.5280512567534732,0.24279339759201418,0.6472965505185712,0.5644216906226229,0.5450758754250584,0.25362051509290034,0.5515104196331154,0.5570390437129359
66,18.74139986038208,22.476848697662355,0.6591734478021363,0.5488185017800129,0.5382149928540763,0.24791790875483008,0.6440747815875052,0.5673680885468445,0.5446376234275092,0.25336495682575166,0.5515104196331154,0.5570390437129359
67,18.606155776977538,22.676694011688234,0.6468278507531431,0.5534114419654859,0.537859880677935,0.24699220057584587,0.6457358298660403,0.5649743803794395,0.5434803424155763,0.25314178060612935,0.5515104196331154,0.5570390437129359
68,18.741582679748536,21.868134641647337,0.6168214669716495,0.5695404242101167,0.5243054615959437,0.23879962184264175,0.6488277806872946,0.563133361968851,0.5423633196959924,0.25331385802350637,0.5515104196331154,0.5570390437129359
69,18.74354476928711,21.933118677139284,0.6514495765347615,0.5497934440842984,0.5416183268631067,0.25101056004882283,0.6453414041094676,0.5633073456573914,0.5409221684657648,0.2529089834223229,0.5515104196331154,0.5570390437129359
70,18.779090118408202,22.399985456466673,0.6467259612168761,0.5623797921686983,0.5424598795929048,0.25148650430865543,0.649653364734204,0.5607345306862467,0.5401090902189204,0.2526848390897555,0.5515104196331154,0.5570390437129359
71,18.475244426727294,22.013077068328858,0.6229207510072812,0.5599976110104914,0.5274075193947905,0.23913001953275298,0.647083992986597,0.5627380057761776,0.5403448415221138,0.2529192980365326,0.5515104196331154,0.5570390437129359
72,18.0024977684021,21.553831338882446,0.6380103575949274,0.5620100515520208,0.5372527173468242,0.24871420265226057,0.6509634401810156,0.55870544002032,0.5404908190960767,0.25282970596678395,0.5515104196331154,0.5570390437129359
73,18.56888427734375,20.729171657562254,0.6390062172081457,0.5636668400436705,0.5384851555823734,0.24860775744242974,0.6476786350771673,0.5577830096468259,0.5391244855066504,0.2525494430826875,0.5515104196331154,0.5570390437129359
74,18.3421480178833,22.254001235961915,0.6430924557317081,0.5482978314931912,0.527378765671148,0.24155738499919469,0.6357930252605627,0.5708441222094863,0.5397000550860902,0.25253002952634196,0.5515104196331154,0.5570390437129359
75,18.522853565216064,24.388249397277832,0.6278489478829037,0.5656997730459967,0.5300795043360068,0.24258872467497056,0.6371018584958545,0.5688188738799589,0.5380813404505276,0.25250411162714775,0.5515104196331154,0.5570390437129359
76,18.25978307723999,22.117522192001342,0.6445293252601278,0.5532477045073437,0.5359963611601815,0.2491110502226491,0.640198279087168,0.5655040161178597,0.5393217845107109,0.2518395103649666,0.5515104196331154,0.5570390437129359
77,18.076132678985594,21.185574340820313,0.6274397564531344,0.569526335643319,0.5363372644811255,0.248092817297823,0.6473151293853308,0.5585506680137763,0.5377674606946868,0.2518293138934008,0.5515104196331154,0.5570390437129359
78,18.705190658569336,21.92795076370239,0.6634971562657259,0.5605656701129054,0.5510475171863477,0.2579950157319513,0.6440328535426623,0.5618527179878776,0.5393699528213359,0.25229153791722775,0.5515104196331154,0.5570390437129359
79,18.171955394744874,22.747500228881837,0.6517261300025896,0.5576269568614826,0.5406345746574976,0.25020509601421886,0.6521311469352957,0.558344664855241,0.5394913847783043,0.251730451965254,0.5515104196331154,0.5570390437129359
80,17.968631982803345,24.21050157546997,0.6370607534391108,0.5532144042585491,0.5282490055043761,0.24369772474910176,0.6512670891488475,0.5592658144499352,0.5398825793489809,0.25222516008244467,0.5515104196331154,0.5570390437129359
81,17.994245624542238,22.24685697555542,0.6379863568896498,0.5548916852109955,0.5278513187949024,0.24375647062888914,0.6497394187588625,0.5599963302316915,0.54041105893935,0.2525676573020766,0.5515104196331154,0.5570390437129359
82,17.622745513916016,22.054756259918214,0.6270794197243207,0.5616313454837447,0.5301099604123559,0.24266655095510625,0.6546242962744324,0.5537670940153656,0.5400439321040691,0.25221720625904276,0.5515104196331154,0.5570390437129359
83,17.79713954925537,22.63318567276001,0.610474829243495,0.5655501241546523,0.5255672488051429,0.24098669162470032,0.6471913073512608,0.5555940238591563,0.5383791156644686,0.2520864517317719,0.5515104196331154,0.5570390437129359
84,17.906653690338135,21.99131112098694,0.6289908433144974,0.5554559019770101,0.5320125212563224,0.24704128922643914,0.6413131339401821,0.5616992267601338,0.5387297098570458,0.25172225675293725,0.5515104196331154,0.5570390437129359
85,18.327757263183592,22.09894151687622,0.6459542150604407,0.5513759474055601,0.5401625612634733,0.24858207824208084,0.6343815966241302,0.565381263581311,0.5380476516774264,0.2513540604285165,0.5515104196331154,0.5570390437129359
86,17.562112045288085,22.046660709381104,0.6362763348098187,0.5585954952717691,0.5307331632802332,0.24820782782809023,0.6312269319841783,0.5683122921599351,0.5388602537747453,0.2512893233812325,0.5515104196331154,0.5570390437129359
87,17.853921461105347,22.314361572265625,0.617096898625845,0.5518966176923817,0.5196183580220592,0.2395347173077828,0.6450164776124772,0.5547279477528534,0.5370713261880078,0.25121818714053973,0.5515104196331154,0.5570390437129359
88,17.63886489868164,23.012309265136718,0.6330555183291959,0.5557372688565019,0.534745721653904,0.2484997982948967,0.641067899318595,0.5567442306307822,0.5368721655447416,0.25035107953303753,0.5515104196331154,0.5570390437129359
89,17.659587335586547,20.751684188842773,0.6110335577940116,0.5769454827740644,0.5309057365248231,0.24452889930577393,0.6415154874070781,0.5554661482074085,0.5352578417276919,0.24965270519563654,0.5515104196331154,0.5570390437129359
90,17.419460678100585,20.77532606124878,0.6238455129808756,0.5631653814388458,0.526264097988405,0.2427568945602662,0.6417482133864496,0.5547228246376542,0.5346126174035826,0.2502586889761234,0.5515104196331154,0.5570390437129359
91,17.67891583442688,21.239101886749268,0.6379449492212665,0.5551040922635297,0.5273452815128342,0.2454554020915786,0.6419313647417455,0.5554533404194106,0.5339173371124138,0.2495398433990248,0.5515104196331154,0.5570390437129359
