epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
20,6.164724373817444,3.2314972281455994,0.5828273054593958,0.5413201485919118,0.498418434111668,0.21270194768058434,0.6006484909864778,0.5733349673374443,0.5300929540383629,0.243304631142175,0.5340488248677931,0.498418434111668
21,5.88436176776886,3.7832024812698366,0.5988138840277579,0.5479344947705127,0.5094084495887037,0.2209260405481468,0.6107033207936702,0.5706048188021563,0.5346928859528949,0.2455276430667165,0.5346928859528949,0.5094084495887037
22,5.746452140808105,3.3389134049415587,0.5901706596652445,0.5500043681298014,0.5058420070494676,0.2200127395971631,0.6320831493889947,0.5632740454085967,0.5405762816748277,0.24856818973516193,0.5405762816748277,0.5094084495887037
23,5.910441136360168,3.5563966035842896,0.605298510318169,0.5311144986586875,0.49731334034182245,0.2125589139766894,0.6380261478643858,0.5609328491719833,0.5436105666225026,0.2517806163581311,0.5436105666225026,0.5094084495887037
24,5.883118772506714,3.267391788959503,0.6436090397236394,0.5349679576108055,0.5255205237241459,0.2409985663844239,0.6328803694565699,0.5668077141172293,0.5420749079297589,0.25136454054543095,0.5436105666225026,0.5255205237241459
25,5.721697759628296,3.268417274951935,0.610821971367013,0.5557295841837031,0.5275274536692852,0.23779897140895945,0.6197663414506953,0.5782171613034391,0.5416138100682985,0.25193880262627816,0.5436105666225026,0.5275274536692852
