iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
1,46.52835464477539,46.39923095703125,38.32731246948242,38.32731246948242,0.0,0.0033689734995427335,0.75,0.0,0.01,23,0,0
2,54.70651626586914,54.469398498535156,70.38248443603516,64.51728057861328,5.865207195281982,0.0033689734995427335,0.75,0.0833333358168602,0.009999699999499994,11,1,1
3,61.96356964111328,61.831695556640625,39.143524169921875,29.027782440185547,10.115741729736328,0.0033689734995427335,1.0,0.2584269642829895,0.009999399997999951,66,23,3
4,46.82311248779297,46.69422149658203,38.258399963378906,7.439133644104004,30.81926727294922,0.0033689734995427335,1.0,0.8055555820465088,0.009999099995499834,14,58,1
5,31.305282592773438,31.20630645751953,29.378639221191406,3.1411123275756836,26.23752784729004,0.0033689734995427335,0.75,0.893081784248352,0.009998799991999608,17,142,0
6,31.423946380615234,31.31500244140625,32.337310791015625,3.456747055053711,28.880563735961914,0.0033689734995427335,1.0,0.8931034207344055,0.009998499987499236,31,259,1
7,38.391353607177734,38.22473907470703,49.455963134765625,2.9589037895202637,46.4970588684082,0.0033689734995427335,0.75,0.94017094373703,0.00999819998199868,7,110,0
8,32.88965606689453,32.762046813964844,37.877906799316406,4.208656311035156,33.66925048828125,0.0033689734995427335,0.75,0.8888888955116272,0.009997899975497904,26,208,1
9,28.64946746826172,28.548175811767578,30.065824508666992,3.5141870975494385,26.551637649536133,0.0033689734995427335,0.5,0.8831169009208679,0.009997599967996871,9,68,1
10,26.812318801879883,26.703489303588867,32.303321838378906,3.5892579555511475,28.71406364440918,0.0033689734995427335,0.25,0.8888888955116272,0.009997299959495545,1,8,0
11,31.567480087280273,31.49138832092285,22.5858154296875,0.0,22.5858154296875,0.0033689734995427335,0.0,1.0,0.009996999949993889,0,30,0
12,28.47523307800293,28.354660034179688,35.78938674926758,0.0,35.78938674926758,0.0033689734995427335,0.0,1.0,0.009996699939491866,0,50,0
13,31.946456909179688,31.842449188232422,30.872188568115234,0.0,30.872188568115234,0.0033689734995427335,0.0,1.0,0.009996399927989438,0,31,0
14,31.015827178955078,30.911529541015625,30.958433151245117,0.0,30.958433151245117,0.0033689734995427335,0.0,1.0,0.009996099915486572,0,44,0
15,27.117412567138672,27.01051902770996,31.729007720947266,0.0,31.729007720947266,0.0033689734995427335,0.0,1.0,0.009995799901983227,0,41,0
16,34.24468994140625,34.152748107910156,27.291160583496094,0.0,27.291160583496094,0.0033689734995427335,0.0,1.0,0.009995499887479371,0,72,0
17,30.469749450683594,30.340999603271484,38.216575622558594,0.0,38.216575622558594,0.0033689734995427335,0.0,1.0,0.00999519987197496,0,51,0
18,27.56068229675293,27.451641082763672,32.366458892822266,0.0,32.366458892822266,0.0033689734995427335,0.0,1.0,0.009994899855469967,0,53,0
19,29.296371459960938,29.151554107666016,42.98572540283203,0.0,42.98572540283203,0.0033689734995427335,0.0,1.0,0.009994599837964349,0,44,0
20,29.358644485473633,29.21796989440918,41.75585174560547,0.10584499686956406,41.65000534057617,0.0033689734995427335,0.25,0.9974651336669922,0.00999429981945807,2,787,0
21,25.98971176147461,25.864131927490234,37.27527618408203,0.8569028973579407,36.418373107910156,0.0033689734995427335,0.25,0.977011501789093,0.009993999799951093,6,255,2
22,26.45391082763672,26.330913543701172,36.50859832763672,1.3706300258636475,35.137969970703125,0.0033689734995427335,0.25,0.9624573588371277,0.009993699779443383,11,282,2
23,40.49514389038086,40.33995056152344,46.06592559814453,0.0,46.06592559814453,0.0033689734995427335,0.0,1.0,0.009993399757934904,0,309,0
24,27.612754821777344,27.475004196166992,40.88782501220703,0.0,40.88782501220703,0.0033689734995427335,0.0,1.0,0.009993099735425616,0,70,0
25,29.461095809936523,29.34002685546875,35.93643569946289,35.93643569946289,0.0,0.0033689734995427335,1.0,0.0,0.009992799711915485,113,0,0
26,33.08272171020508,32.96853256225586,33.89444351196289,33.89444351196289,0.0,0.0033689734995427335,1.0,0.0,0.009992499687404472,49,0,4
27,33.30665588378906,33.17826843261719,38.10894012451172,38.10894012451172,0.0,0.0033689734995427335,1.0,0.0,0.009992199661892543,43,0,12
28,26.163467407226562,26.039161682128906,36.89695739746094,36.89695739746094,0.0,0.0033689734995427335,1.0,0.0,0.009991899635379659,33,0,1
29,28.47169303894043,28.35969352722168,33.2446403503418,33.2446403503418,0.0,0.0033689734995427335,1.0,0.0,0.009991599607865784,160,0,28
30,28.613567352294922,28.49180793762207,36.14117431640625,36.14117431640625,0.0,0.0033689734995427335,1.0,0.0,0.00999129957935088,777,0,111
31,27.041759490966797,26.905792236328125,40.35868835449219,40.68819046020508,0.0,0.0033689734995427335,1.0,0.0,0.009990999549834914,698,0,22
