iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
1,46.557456970214844,46.40324020385742,45.775184631347656,45.775184631347656,0.0,0.0033689734995427335,1.0,0.0,0.01,108,0,0
2,54.667457580566406,54.47368240356445,57.51767349243164,32.630218505859375,24.887454986572266,0.0033689734995427335,0.75,0.4326923191547394,0.009999699999499994,59,45,3
3,61.95701599121094,61.825748443603516,38.96330642700195,21.116804122924805,17.84650230407715,0.0033689734995427335,1.0,0.45803356170654297,0.009999399997999951,226,191,16
4,46.83887481689453,46.697410583496094,41.99009704589844,7.615850925445557,34.37424850463867,0.0033689734995427335,1.0,0.8186274766921997,0.009999099995499834,74,334,3
5,31.238025665283203,31.125003814697266,33.54785919189453,2.084895133972168,31.462963104248047,0.0033689734995427335,0.75,0.9378530979156494,0.009998799991999608,44,664,0
6,31.421958923339844,31.30161476135254,35.72145080566406,2.464897394180298,33.256553649902344,0.0033689734995427335,1.0,0.9309967160224915,0.009998499987499236,63,850,7
7,38.68305969238281,38.53312683105469,44.503700256347656,0.6014013886451721,43.90229797363281,0.0033689734995427335,0.75,0.9864864945411682,0.00999819998199868,13,949,2
8,33.2411003112793,33.11817169189453,36.48859786987305,2.180748701095581,34.3078498840332,0.0033689734995427335,1.0,0.9402347803115845,0.009997899975497904,56,881,3
9,28.813737869262695,28.7034912109375,32.724273681640625,1.4415979385375977,31.282676696777344,0.0033689734995427335,0.5,0.9559471607208252,0.009997599967996871,20,434,5
10,26.999977111816406,26.879220962524414,35.843406677246094,0.735249400138855,35.108158111572266,0.0033689734995427335,0.75,0.9794871807098389,0.009997299959495545,4,191,0
11,31.618181228637695,31.525232315063477,27.589595794677734,0.0,27.589595794677734,0.0033689734995427335,0.0,1.0,0.009996999949993889,0,98,0
12,28.49191665649414,28.376686096191406,34.203495025634766,0.42053478956222534,33.782958984375,0.0033689734995427335,0.5,0.9877049326896667,0.009996699939491866,3,241,0
13,32.01241683959961,31.896902084350586,34.28758239746094,0.0,34.28758239746094,0.0033689734995427335,0.0,1.0,0.009996399927989438,0,200,0
14,31.394193649291992,31.282987594604492,33.008697509765625,0.0,33.008697509765625,0.0033689734995427335,0.0,1.0,0.009996099915486572,0,256,0
15,27.518695831298828,27.40703582763672,33.143646240234375,0.0,33.143646240234375,0.0033689734995427335,0.0,1.0,0.009995799901983227,0,260,0
16,34.51109313964844,34.40602493286133,31.186832427978516,0.5971946716308594,30.589637756347656,0.0033689734995427335,0.5,0.9808510541915894,0.009995499887479371,9,461,1
17,30.386459350585938,30.271804809570312,34.03229904174805,1.469020128250122,32.56327819824219,0.0033689734995427335,0.5,0.9568345546722412,0.00999519987197496,12,266,0
18,28.043771743774414,27.937747955322266,31.470487594604492,0.6120678782463074,30.85841941833496,0.0033689734995427335,0.75,0.9805510640144348,0.009994899855469967,12,605,1
19,29.06010627746582,28.913990020751953,43.37098693847656,0.15858887135982513,49.6383171081543,0.0033689734995427335,0.25,0.9968152642250061,0.009994599837964349,1,313,0
20,28.987415313720703,28.845500946044922,42.12398147583008,0.2458598017692566,41.87812423706055,0.0033689734995427335,0.5,0.994163453578949,0.00999429981945807,6,1022,1
21,26.280866622924805,26.163602828979492,34.80689239501953,0.0,34.80689239501953,0.0033689734995427335,0.0,1.0,0.009993999799951093,0,576,0
22,27.20831871032715,27.08696746826172,36.020206451416016,1.1169055700302124,34.90330123901367,0.0033689734995427335,0.5,0.9689922332763672,0.009993699779443383,28,875,6
23,43.40160369873047,43.24991226196289,45.026275634765625,0.0,45.026275634765625,0.0033689734995427335,0.0,1.0,0.009993399757934904,0,734,0
24,28.10437774658203,27.969444274902344,40.051605224609375,0.0,40.051605224609375,0.0033689734995427335,0.0,1.0,0.009993099735425616,0,431,0
25,31.890239715576172,31.78126335144043,32.34724807739258,32.34724807739258,0.0,0.0033689734995427335,1.0,0.0,0.009992799711915485,279,0,0
26,33.38531494140625,33.27864456176758,31.662338256835938,31.662338256835938,0.0,0.0033689734995427335,1.0,0.0,0.009992499687404472,71,0,2
27,34.14535140991211,34.027008056640625,35.126922607421875,35.126922607421875,0.0,0.0033689734995427335,1.0,0.0,0.009992199661892543,140,0,5
28,28.14006233215332,28.031925201416016,32.09769058227539,32.09769058227539,0.0,0.0033689734995427335,1.0,0.0,0.009991899635379659,123,0,2
29,29.939489364624023,29.82997703552246,32.50592803955078,32.50592803955078,0.0,0.0033689734995427335,1.0,0.0,0.009991599607865784,210,0,3
30,27.342187881469727,27.236351013183594,31.415189743041992,31.415189743041992,0.0,0.0033689734995427335,1.0,0.0,0.00999129957935088,796,0,28
31,27.947664260864258,27.829952239990234,34.94013977050781,34.94013977050781,0.0,0.0033689734995427335,1.0,0.0,0.009990999549834914,513,0,3
32,29.71187973022461,29.59346580505371,35.1485710144043,35.1485710144043,0.0,0.0033689734995427335,1.0,0.0,0.009990699519317844,532,0,0
