epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
39,13.272075128555297,13.987737226486207,0.43154884674378935,0.4653012755747933,0.3392250215827952,0.14407735447658873,0.4338088209499427,0.46310332433552526,0.33956296988536355,0.14397369073305494,0.39875337424048274,0.3392250215827952
40,13.555565309524535,13.599424743652344,0.43160711941154056,0.4643980568832963,0.3397143161502111,0.14413420115518052,0.4241486068111455,0.4743170145935981,0.33942736842664106,0.14407196616440698,0.39875337424048274,0.3397143161502111
41,13.005193185806274,13.809163045883178,0.4409851538940025,0.46124309424293974,0.3428535192957795,0.1451064079918183,0.4309290274118467,0.4678766521035376,0.3406576854006011,0.14446334138024358,0.39875337424048274,0.3428535192957795
42,13.216328001022339,14.017630004882813,0.43766040528412403,0.4632785888028655,0.3422326515634119,0.14577446090028198,0.4356514596995559,0.46474986659677664,0.3415212124320856,0.14504518929528898,0.39875337424048274,0.3428535192957795
43,12.739671516418458,13.78296971321106,0.43177461577678106,0.46748769980486327,0.34133467044397575,0.14525820808326262,0.4346174188556705,0.46620577504509014,0.34235779330211746,0.1453781065658281,0.39875337424048274,0.3428535192957795
44,13.404173707962036,13.764212799072265,0.436823226432031,0.46144141272867634,0.3420221502578048,0.14514562228637312,0.4369441053365888,0.4636380831891446,0.3429063648888637,0.14540072283940014,0.39875337424048274,0.3428535192957795
45,13.04657621383667,13.863798427581788,0.43764877801373436,0.4607185816197187,0.3413724385948083,0.14527118835562086,0.43516538422631457,0.4640014199118231,0.34208275459840654,0.1452605618237246,0.39875337424048274,0.3428535192957795
46,13.089946794509888,14.39120979309082,0.4363016255350183,0.4599867850591626,0.34104766632933986,0.14520390203735395,0.43218661562873173,0.4662083366026898,0.3413235018825149,0.1450746505045281,0.39875337424048274,0.3428535192957795
47,12.807815504074096,13.883321475982665,0.4387521663778163,0.46050489378838455,0.34252761792916075,0.1455939906086871,0.43377432679555267,0.46492256950651734,0.3422248900245471,0.14535265589017296,0.39875337424048274,0.3428535192957795
48,13.354477453231812,14.123956823349,0.43363694710033607,0.46602538746255073,0.3428662806405076,0.14559473208421175,0.43322293657237987,0.46602538746255073,0.3424532204804559,0.14542380415522854,0.39875337424048274,0.3428662806405076
49,13.236936283111572,13.796040248870849,0.4378654791042651,0.46124053268534015,0.3429809554307961,0.14573768385016,0.43347559149445947,0.46547654004213357,0.3426120690652005,0.14557776010424728,0.39875337424048274,0.3429809554307961
