epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
25,13.722507095336914,13.751516246795655,0.43287549113481033,0.48017138707804746,0.34981435631057556,0.14625987959533526,0.44199674092928554,0.47265510298674923,0.35232345883459765,0.14777612826225253,0.39875337424048274,0.4035546821520898
26,13.340293407440186,14.396579456329345,0.43768532061987786,0.47854789883519233,0.35441107946436984,0.14813803560983943,0.43654011153532135,0.47539934008883483,0.34985860070928027,0.14661040143671428,0.39875337424048274,0.4035546821520898
27,13.080718898773194,13.907772827148438,0.42512320788530467,0.48491141459726517,0.3463182880873438,0.1456653088994566,0.4317959053006783,0.48107204421194494,0.3486798537919213,0.14603136721752558,0.39875337424048274,0.4035546821520898
28,13.302258110046386,13.65768461227417,0.44722457323520026,0.46077109355051027,0.3488747599235764,0.1485251491645503,0.4305480617525268,0.4801470522808513,0.3486526408864278,0.1461917973033941,0.39875337424048274,0.4035546821520898
29,13.03442611694336,13.617756175994874,0.4278971514084241,0.47684115997035065,0.3447952470633674,0.14564171212195867,0.43280369667262836,0.47410716909866335,0.34686077597679055,0.14535545525328736,0.39875337424048274,0.4035546821520898
30,13.272995471954346,14.148439025878906,0.44145687094623265,0.45454569967058367,0.33953308135887006,0.1422867225466862,0.43137957502134294,0.4709842259283017,0.3442711610131917,0.14413430231643115,0.39875337424048274,0.4035546821520898
31,13.210769367218017,13.791323852539062,0.4516382716360068,0.45748057058560715,0.3473978083223796,0.14662434117847561,0.42457550296710733,0.4772518855086215,0.3434577830280088,0.1440505021424754,0.39875337424048274,0.4035546821520898
32,13.085061359405518,13.715507316589356,0.4327624626761748,0.46897434694437184,0.3455963442988933,0.14561929484749597,0.4329486109823553,0.4678612827579401,0.3441991806824446,0.1448791118239009,0.39875337424048274,0.4035546821520898
33,13.054344177246094,13.673359203338624,0.4267986218935586,0.4689845931747702,0.3382710669176967,0.14389216860676676,0.4393244928556041,0.4598038359190235,0.3419036710804437,0.14436952688851604,0.39875337424048274,0.4035546821520898
34,13.149938011169434,13.86948070526123,0.4226782749869428,0.4741289423382599,0.3374816948500065,0.1431197505263781,0.4294517127711801,0.4695321598163875,0.34127603846239507,0.14435333753089694,0.39875337424048274,0.4035546821520898
35,13.39881010055542,14.071125173568726,0.431095009868245,0.4690050856355669,0.3419076270834594,0.14570371834863366,0.42754447961044595,0.47153307334871886,0.3410571154225631,0.14417338814919772,0.39875337424048274,0.4035546821520898
36,12.975683641433715,13.845951890945434,0.4260684847718016,0.4667943266083009,0.3352754164343583,0.14265410022147423,0.4291472074723306,0.46898843551116964,0.339771816030349,0.14399285099125778,0.39875337424048274,0.4035546821520898
37,13.123271799087524,13.912060451507568,0.42940664074222834,0.46639768963682776,0.33860308275403106,0.14522435364126357,0.4289511657763653,0.4689705046079725,0.33903480437308214,0.14369520393787097,0.39875337424048274,0.4035546821520898
38,13.013009691238404,13.750304317474365,0.4257255608765531,0.47264997987155005,0.33955683129832936,0.1445329039296622,0.4287549670944023,0.4700720417852061,0.339410007809555,0.14422742211460565,0.39875337424048274,0.4035546821520898
