epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
16,13.678613567352295,14.57571039199829,0.41452284473822065,0.47072463228840655,0.344373578357558,0.14103882082491367,0.42815488900071447,0.44940006972829427,0.34120487345156125,0.13892664129421053,0.34120487345156125,0.344373578357558
17,13.715142011642456,14.506584405899048,0.4157849946756513,0.4589262328035223,0.33986913364407195,0.13876576608273636,0.41931173581759384,0.4622577406900189,0.34226859464343307,0.1395007915531254,0.34226859464343307,0.344373578357558
18,14.045369482040405,14.454700708389282,0.4428797364372522,0.4410379997632582,0.3446385497373424,0.14037560502484686,0.4204336999004358,0.458568019196043,0.34176548352546704,0.13952786358828537,0.34226859464343307,0.3446385497373424
19,13.655394029617309,15.087398958206176,0.43045847206624066,0.4490456984572143,0.34502355658194017,0.1432117029877597,0.4280069275360069,0.44680932385395233,0.3411161779097644,0.1399841202019043,0.34226859464343307,0.34502355658194017
20,13.533205604553222,14.050623369216918,0.4510656493983083,0.42360147718285823,0.33883192156338493,0.13905384110463428,0.45134823632165555,0.4282200329443271,0.34178319860841955,0.14029908789873494,0.34226859464343307,0.34502355658194017
21,13.533799505233764,14.512752771377563,0.45421899822149814,0.4349891511294717,0.3466634962399195,0.14211942258686627,0.4572257950394055,0.4232522290269775,0.3427590034169621,0.1403617249717159,0.3427590034169621,0.3466634962399195
22,13.58066463470459,14.641082954406738,0.451355556338957,0.4305932486509355,0.3448054361506455,0.1411296268800615,0.4563591507119631,0.4227251548461569,0.3435657243042366,0.14085071123105591,0.3435657243042366,0.3466634962399195
23,13.370568990707397,14.496888685226441,0.44782693695255216,0.4397611981186842,0.3473680329075094,0.14130184748180738,0.45124737417196864,0.4274972018353695,0.34403121647818796,0.1409319538541478,0.34403121647818796,0.3473680329075094
24,13.782533645629883,14.5132661819458,0.4493360060609244,0.4399300586920255,0.349530136270062,0.14505344785411323,0.4653153583013302,0.4139333498890846,0.34461512963481344,0.14156598563707812,0.34461512963481344,0.349530136270062
25,14.048601102828979,14.450388383865356,0.4610481008662076,0.4206922218438307,0.34521825045211496,0.14296575073807868,0.45061477931467986,0.4345899526003989,0.34693526156570953,0.14257460606461567,0.34693526156570953,0.349530136270062
26,13.631793546676636,14.878779125213622,0.46478708608976116,0.42400707960593,0.3498342417421443,0.1440039631038291,0.45639094494743176,0.4241708170640721,0.34691454326554105,0.14284195813854084,0.34693526156570953,0.3498342417421443
27,13.368038940429688,14.636339378356933,0.4545826976323671,0.43132120287509224,0.349423498257275,0.1449945500135945,0.4476837570143933,0.4319315276778995,0.34780525126093287,0.14373082541547166,0.34780525126093287,0.3498342417421443
28,13.523288440704345,14.214820289611817,0.4600608095262019,0.4219703042672044,0.348025170968862,0.1453816934820998,0.4480548358982318,0.4361572888042946,0.3499628819523576,0.14468119743059293,0.3499628819523576,0.3498342417421443
29,13.267724514007568,14.395814895629883,0.4521079069292494,0.43572991314162635,0.35079246388207375,0.14610999682111933,0.4471185363908545,0.43725242208752924,0.34990746123679517,0.1449802660605402,0.3499628819523576,0.35079246388207375
30,13.510237455368042,14.425685024261474,0.44896733583185156,0.4387262614390399,0.35166662027963536,0.145698333265242,0.45187946349124725,0.4346629569919872,0.35100830772164077,0.14542118513720265,0.35100830772164077,0.35166662027963536
31,13.495385980606079,14.637770986557006,0.4422499159826349,0.4458932973744574,0.35313661381100153,0.1467746924030325,0.442026930493117,0.4423890865782202,0.350975660230238,0.14547096040169732,0.35100830772164077,0.35313661381100153
32,13.384676647186279,14.018689346313476,0.4477401844755269,0.4389258607035763,0.3521979723060839,0.1461600602599281,0.4442023939346591,0.44203471530714017,0.3527260918144818,0.14608793638720757,0.3527260918144818,0.35313661381100153
33,13.46618480682373,13.858543539047242,0.4449847824838596,0.4411007579244481,0.3512517558738678,0.14602519483453102,0.44301150665228334,0.4444104925713481,0.3519368913239879,0.1460138541758332,0.3527260918144818,0.35313661381100153
34,13.57727575302124,14.773400735855102,0.43767544290684923,0.44148586788672306,0.3465287757983978,0.14463609740000277,0.444722268678452,0.44109691558804864,0.3505501502020834,0.1456850138365003,0.3527260918144818,0.35313661381100153
35,13.691776514053345,14.13241262435913,0.4470020960329212,0.44364923809839674,0.35538140383344385,0.14861748018193202,0.4430187688996673,0.4423762787902222,0.35128725405568356,0.14599053710123105,0.3527260918144818,0.35538140383344385
36,13.318166017532349,14.647600412368774,0.4498524139772211,0.44495677843416565,0.35750019464187555,0.1495149033103647,0.44441112970200825,0.4420129420675437,0.351440530222644,0.14618266961321175,0.3527260918144818,0.35750019464187555
37,13.556083488464356,14.082517910003663,0.44522452622905795,0.44091780878430903,0.35314095260901557,0.14794719935126124,0.44545035036960756,0.4388746295515845,0.35179953533830033,0.1464199562223311,0.3527260918144818,0.35750019464187555
38,13.389222621917725,14.27830753326416,0.4455648618002723,0.441644482229666,0.3541952093917165,0.14651842626292855,0.43935111905452595,0.4464242138916774,0.3534175872975148,0.14694466887211383,0.3534175872975148,0.35750019464187555
39,13.710207414627074,14.441531944274903,0.4439871098586945,0.4431388140419734,0.3537424937588676,0.14611337319407325,0.4465039220868415,0.4405429450524324,0.3537394304846066,0.14715536513184393,0.3537394304846066,0.35750019464187555
40,13.893841361999511,14.315443468093871,0.4508577581871802,0.43869680352664464,0.35581860807497767,0.1482877301111978,0.4496563833348767,0.43923668549546324,0.3550690445823079,0.14737781029193314,0.3550690445823079,0.35750019464187555
41,13.418819189071655,14.191189336776734,0.4451592955728373,0.43869552274784485,0.3526902269782991,0.14692896223587654,0.445558041152628,0.4425566663727616,0.35424864502071607,0.14706679209084123,0.3550690445823079,0.35750019464187555
42,13.66561918258667,14.2196674823761,0.4472086369324645,0.43907679037372044,0.3543106972962495,0.14727631727080154,0.44849236008875126,0.43962948013053693,0.3558175675157077,0.1481325388904305,0.3558175675157077,0.35750019464187555
43,13.0979905128479,13.63325638771057,0.44381854229514933,0.44164063989326663,0.3539746402905869,0.1468206069032147,0.4488339578229634,0.4399992207472144,0.3556430565976288,0.1475405486363461,0.3558175675157077,0.35750019464187555
44,13.72353835105896,13.586062479019166,0.45056100510760994,0.4368493812220571,0.355014702500165,0.1478954942833968,0.4509914383863898,0.43815948311542563,0.3547042702730343,0.14684667574646773,0.3558175675157077,0.35750019464187555
45,13.43784441947937,14.277807474136353,0.4577590452612717,0.43411154801397045,0.355822169969661,0.1482073338115679,0.44833433060089467,0.4401732044357549,0.3547381776192623,0.1469717872593398,0.3558175675157077,0.35750019464187555
46,13.33641266822815,14.326907730102539,0.45804382787724385,0.4331955215344755,0.35554415680933915,0.14837291897593702,0.44823640696693723,0.44146409464712655,0.3550531450992517,0.1473026366040308,0.3558175675157077,0.35750019464187555
47,13.187192678451538,14.254906463623048,0.451657245255215,0.4346885725679831,0.3532240990330252,0.14655856582554944,0.44946671552461215,0.4399992207472144,0.35533937334802135,0.1471906699690479,0.3558175675157077,0.35750019464187555
48,13.802397298812867,14.511533498764038,0.45121660492677595,0.4405493489464314,0.35731402473042917,0.1479259903673727,0.44973459984729103,0.4405480681676316,0.35617655223858946,0.14743058192326525,0.35617655223858946,0.35750019464187555
49,13.677381992340088,14.106989002227783,0.4516306331212135,0.43851897750170477,0.35635752971583456,0.1474108172138323,0.45019940891000987,0.4405442258312322,0.35629845163273743,0.14734995087775038,0.35629845163273743,0.35750019464187555
