iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
21,25.734094619750977,25.622329711914062,33.17455291748047,0.0,33.17455291748047,0.0033689734995427335,0.0,1.0,0.009993999799951093,0,16,0
22,24.99601936340332,24.900638580322266,28.311565399169922,0.0,28.311565399169922,0.0033689734995427335,0.0,1.0,0.009993699779443383,0,33,0
23,44.25493240356445,44.129058837890625,37.362060546875,0.0,37.362060546875,0.0033689734995427335,0.0,1.0,0.009993399757934904,0,22,0
24,28.801837921142578,28.688142776489258,33.74794006347656,0.0,33.74794006347656,0.0033689734995427335,0.0,1.0,0.009993099735425616,0,36,0
25,27.375701904296875,27.258041381835938,34.92484664916992,34.92484664916992,0.0,0.0033689734995427335,0.75,0.0,0.009992799711915485,28,0,0
26,31.803123474121094,31.803123474121094,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009992499687404472,0,0,0
27,30.08202362060547,30.08202362060547,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009992199661892543,0,0,0
28,26.727069854736328,26.727069854736328,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009991899635379659,0,0,0
29,27.646793365478516,27.646793365478516,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009991599607865784,0,0,0
30,26.837928771972656,26.837928771972656,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.00999129957935088,0,0,0
31,26.982419967651367,26.982419967651367,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009990999549834914,0,0,0
32,28.663238525390625,28.663238525390625,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009990699519317844,0,0,0
33,25.066829681396484,25.066829681396484,0.0,0.0,0.0,0.0033689734995427335,0.0,0.75,0.00999039948779964,0,0,0
34,31.73126220703125,31.73126220703125,0.0,0.0,0.0,0.0033689734995427335,0.0,0.0,0.009990099455280258,0,0,0
35,27.836355209350586,27.696392059326172,41.544586181640625,98.23213958740234,0.0,0.0033689734995427335,0.25,0.0,0.009989799421759666,2,0,0
36,25.351627349853516,25.224157333374023,37.83623504638672,44.358665466308594,0.0,0.0033689734995427335,0.5,0.0,0.009989499387237826,5,0,0
37,29.54594612121582,29.54594612121582,0.0,0.0,0.0,0.0033689734995427335,0.0,0.75,0.009989199351714701,0,0,0
38,28.144405364990234,28.002893447875977,42.00434112548828,68.87660217285156,0.0,0.0033689734995427335,0.5,0.0,0.009988899315190255,4,0,0
39,26.35820198059082,26.27347755432129,25.148509979248047,25.148509979248047,0.0,0.0033689734995427335,1.0,0.0,0.009988599277664448,11,0,0
40,25.795623779296875,25.70059585571289,28.20679473876953,28.20679473876953,0.0,0.0033689734995427335,1.0,0.0,0.009988299239137247,9,0,0
41,27.28762435913086,27.224407196044922,18.764488220214844,18.764488220214844,0.0,0.0033689734995427335,1.0,0.0,0.009987999199608615,65,0,0
42,22.90398406982422,22.820072174072266,24.907054901123047,24.907054901123047,0.0,0.0033689734995427335,1.0,0.0,0.009987699159078513,56,0,0
43,23.08209228515625,22.987499237060547,28.077550888061523,28.077550888061523,0.0,0.0033689734995427335,0.75,0.0,0.009987399117546907,21,0,0
44,28.592397689819336,28.51003074645996,24.44843101501465,24.44843101501465,0.0,0.0033689734995427335,0.75,0.0,0.009987099075013758,40,0,0
